state,county,county_state,fips,2016,2017,2018,2019,2020,2021
Nebraska,Nance County,"Nance County,  Nebraska",31125,199.03,46992.04,216.32,82072.0,81895.0,82685.0
Nebraska,Nemaha County,"Nemaha County,  Nebraska",31127,199.03,61226.19,216.32,114629.0,111181.0,112253.0
Nebraska,Nuckolls County,"Nuckolls County,  Nebraska",31129,199.03,32697.75,216.32,74116.0,71436.0,72125.0
Nebraska,Otoe County,"Otoe County,  Nebraska",31131,199.03,69360.37,216.32,141009.0,150507.0,151959.0
Nebraska,Pawnee County,"Pawnee County,  Nebraska",31133,199.03,38260.15,216.32,74954.0,74365.0,75082.0
Nebraska,Perkins County,"Perkins County,  Nebraska",31135,199.03,58534.68,216.32,118398.0,123836.0,125031.0
Nebraska,Phelps County,"Phelps County,  Nebraska",31137,199.03,65891.25,216.32,132949.0,140153.0,141505.0
Nebraska,Pierce County,"Pierce County,  Nebraska",31139,199.03,59013.16,216.32,122166.0,138793.0,140132.0
Nebraska,Platte County,"Platte County,  Nebraska",31141,199.03,74981.87,216.32,150640.0,156573.0,158084.0
Nebraska,Polk County,"Polk County,  Nebraska",31143,199.03,61944.18,216.32,104893.0,112227.0,113309.0
Nebraska,Red Willow County,"Red Willow County,  Nebraska",31145,199.03,51596.96,216.32,104265.0,114005.0,115105.0
Nebraska,Richardson County,"Richardson County,  Nebraska",31147,199.03,43164.19,216.32,69929.0,72377.0,73076.0
Nebraska,Rock County,"Rock County,  Nebraska",31149,199.03,42446.73,216.32,81968.0,100617.0,101588.0
Nebraska,Saline County,"Saline County,  Nebraska",31151,199.03,57338.73,216.32,102590.0,103859.0,104861.0
Nebraska,Scotts Bluff County,"Scotts Bluff County,  Nebraska",31157,199.03,64515.94,216.32,127610.0,133982.0,135274.0
Nebraska,Sheridan County,"Sheridan County,  Nebraska",31161,199.03,42087.48,216.32,75687.0,75620.0,76349.0
Nebraska,Sherman County,"Sherman County,  Nebraska",31163,199.03,51896.08,216.32,93588.0,92773.0,93668.0
Nebraska,Sioux County,"Sioux County,  Nebraska",31165,199.03,53690.25,216.32,119235.0,123104.0,124292.0
Nebraska,Stanton County,"Stanton County,  Nebraska",31167,199.03,61944.18,216.32,120491.0,124987.0,126193.0
Nebraska,Thayer County,"Thayer County,  Nebraska",31169,199.03,38798.25,216.32,69929.0,74678.0,75399.0
Nebraska,Thomas County,"Thomas County,  Nebraska",31171,199.03,50520.77,216.32,125935.0,124778.0,125981.0
Nebraska,Thurston County,"Thurston County,  Nebraska",31173,199.03,41130.52,216.32,85736.0,83464.0,84269.0
Nebraska,Valley County,"Valley County,  Nebraska",31175,199.03,50759.75,216.32,112849.0,115469.0,116583.0
Nebraska,Wayne County,"Wayne County,  Nebraska",31179,199.03,69539.73,216.32,142266.0,143500.0,144884.0
Nebraska,Webster County,"Webster County,  Nebraska",31181,199.03,46513.56,216.32,81968.0,82000.0,82791.0
Nebraska,Wheeler County,"Wheeler County,  Nebraska",31183,199.03,52793.42,216.32,93169.0,102290.0,103277.0
Nebraska,York County,"York County,  Nebraska",31185,199.03,70436.56,216.32,133472.0,141408.0,142772.0
Nebraska,Lancaster County,"Lancaster County,  Nebraska",31109,180.13,91845.03,205.52,191183.0,207198.0,211145.0
Nebraska,Seward County,"Seward County,  Nebraska",31159,180.13,88717.77,205.52,168856.0,176459.0,179820.0
Nevada,Clark County,"Clark County,  Nevada",32003,170.82,127364.14,218.37,296840.0,329818.0,338581.0
Nevada,Churchill County,"Churchill County,  Nevada",32001,178.49,102741.92,217.99,181920.0,203674.0,210987.0
Nevada,Douglas County,"Douglas County,  Nevada",32005,178.49,184993.83,217.99,362064.0,402881.0,417346.0
Nevada,Elko County,"Elko County,  Nevada",32007,178.49,125582.13,217.99,209820.0,226009.0,234124.0
Nevada,Esmeralda County,"Esmeralda County,  Nevada",32009,178.49,54341.91,217.99,77324.0,69132.0,71614.0
Nevada,Eureka County,"Eureka County,  Nevada",32011,178.49,63383.14,217.99,88191.0,127735.0,132321.0
Nevada,Humboldt County,"Humboldt County,  Nevada",32013,178.49,108791.79,217.99,181084.0,192081.0,198978.0
Nevada,Lander County,"Lander County,  Nevada",32015,178.49,74531.23,217.99,193623.0,191336.0,198206.0
Nevada,Lincoln County,"Lincoln County,  Nevada",32017,178.49,87719.02,217.99,140750.0,149857.0,155238.0
Nevada,Lyon County,"Lyon County,  Nevada",32019,178.49,89622.33,217.99,192160.0,228561.0,236768.0
Nevada,Mineral County,"Mineral County,  Nevada",32021,178.49,57061.0,217.99,89758.0,105187.0,108964.0
Nevada,Nye County,"Nye County,  Nevada",32023,178.49,72083.9,217.99,145348.0,173681.0,179917.0
Nevada,Pershing County,"Pershing County,  Nevada",32027,178.49,71608.07,217.99,105328.0,120184.0,124499.0
Nevada,White Pine County,"White Pine County,  Nevada",32033,178.49,84999.94,217.99,158723.0,163896.0,169781.0
Nevada,Storey County,"Storey County,  Nevada",32029,202.62,137135.4,249.82,230283.0,256701.0,266691.0
Nevada,Washoe County,"Washoe County,  Nevada",32031,202.62,162904.24,249.82,375023.0,408888.0,424800.0
Nevada,Carson City,"Carson City,  Nevada",32510,189.64,140562.1,236.23,252906.0,292568.0,306424.0
New Hampshire,Hillsborough County,"Hillsborough County,  New Hampshire",33011,224.82,141756.94,252.87,301045.0,318908.0,326670.0
New Hampshire,Belknap County,"Belknap County,  New Hampshire",33001,213.62,121483.05,231.63,235755.0,245722.0,252933.0
New Hampshire,Carroll County,"Carroll County,  New Hampshire",33003,213.62,122975.25,231.63,250814.0,263405.0,271135.0
New Hampshire,Cheshire County,"Cheshire County,  New Hampshire",33005,213.62,104838.56,231.63,204363.0,222831.0,229370.0
New Hampshire,Coos County,"Coos County,  New Hampshire",33007,213.62,68367.95,231.63,132460.0,138863.0,142938.0
New Hampshire,Grafton County,"Grafton County,  New Hampshire",33009,213.62,115252.47,231.63,248057.0,238670.0,245674.0
New Hampshire,Merrimack County,"Merrimack County,  New Hampshire",33013,213.62,119029.44,231.63,253571.0,273711.0,281743.0
New Hampshire,Sullivan County,"Sullivan County,  New Hampshire",33019,213.62,94621.38,231.63,184531.0,188332.0,193859.0
New Hampshire,Rockingham County,"Rockingham County,  New Hampshire",33015,271.69,164864.41,305.04,358923.0,379346.0,387200.0
New Hampshire,Strafford County,"Strafford County,  New Hampshire",33017,271.69,121477.18,305.04,260551.0,274855.0,280546.0
New Jersey,Atlantic County,"Atlantic County,  New Jersey",34001,199.87,108363.13,199.21,236875.0,230174.0,239551.0
New Jersey,Cape May County,"Cape May County,  New Jersey",34009,270.6,162368.96,279.43,329393.0,344134.0,361270.0
New Jersey,Mercer County,"Mercer County,  New Jersey",34021,191.59,147666.42,198.87,306355.0,304938.0,310393.0
New Jersey,Bergen County,"Bergen County,  New Jersey",34003,244.25,242513.0,267.59,496082.0,494967.0,503790.0
New Jersey,Essex County,"Essex County,  New Jersey",34013,244.25,202105.89,267.59,409408.0,413488.0,420858.0
New Jersey,Hudson County,"Hudson County,  New Jersey",34017,244.25,184320.56,267.59,422118.0,435381.0,443142.0
New Jersey,Hunterdon County,"Hunterdon County,  New Jersey",34019,244.25,217688.65,267.59,440765.0,437446.0,445244.0
New Jersey,Middlesex County,"Middlesex County,  New Jersey",34023,244.25,179001.13,267.59,367009.0,370735.0,377343.0
New Jersey,Monmouth County,"Monmouth County,  New Jersey",34025,244.25,212906.43,267.59,454412.0,459546.0,467737.0
New Jersey,Morris County,"Morris County,  New Jersey",34027,244.25,233002.28,267.59,489519.0,496722.0,505577.0
New Jersey,Ocean County,"Ocean County,  New Jersey",34029,244.25,145310.72,267.59,297107.0,301648.0,307025.0
New Jersey,Passaic County,"Passaic County,  New Jersey",34031,244.25,177872.47,267.59,366176.0,371870.0,378499.0
New Jersey,Somerset County,"Somerset County,  New Jersey",34035,244.25,226016.98,267.59,454829.0,455208.0,463323.0
New Jersey,Sussex County,"Sussex County,  New Jersey",34037,244.25,143913.97,267.59,280544.0,288739.0,293886.0
New Jersey,Union County,"Union County,  New Jersey",34039,244.25,184320.56,267.59,391073.0,392524.0,399521.0
New Jersey,Warren County,"Warren County,  New Jersey",34041,169.14,134904.8,184.73,281803.0,280642.0,289254.0
New Jersey,Burlington County,"Burlington County,  New Jersey",34005,234.17,136023.29,264.94,266923.0,276555.0,281981.0
New Jersey,Camden County,"Camden County,  New Jersey",34007,234.17,107055.01,264.94,210863.0,217640.0,221910.0
New Jersey,Gloucester County,"Gloucester County,  New Jersey",34015,234.17,116986.81,264.94,235283.0,234819.0,239426.0
New Jersey,Salem County,"Salem County,  New Jersey",34033,234.17,105620.28,264.94,189203.0,193715.0,197516.0
New Jersey,Cumberland County,"Cumberland County,  New Jersey",34011,167.77,81376.71,170.22,174318.0,179389.0,182754.0
New Mexico,Doña Ana County,"Doña Ana County,  New Mexico",35013,162.75,76203.04,170.56,153073.0,167060.0,172356.0
New Mexico,Catron County,"Catron County,  New Mexico",35003,194.04,90407.68,204.83,173877.0,185227.0,187767.0
New Mexico,Chaves County,"Chaves County,  New Mexico",35005,194.04,52876.04,204.83,127452.0,104969.0,106408.0
New Mexico,Cibola County,"Cibola County,  New Mexico",35006,194.04,48082.65,204.83,93279.0,89129.0,90351.0
New Mexico,Colfax County,"Colfax County,  New Mexico",35007,194.04,64131.41,204.83,115416.0,110672.0,112189.0
New Mexico,Curry County,"Curry County,  New Mexico",35009,194.04,68429.13,204.83,137232.0,132003.0,133813.0
New Mexico,De Baca County,"De Baca County,  New Mexico",35011,194.04,36549.7,204.83,102736.0,112256.0,113795.0
New Mexico,Eddy County,"Eddy County,  New Mexico",35015,194.04,67993.99,204.83,159369.0,164634.0,166892.0
New Mexico,Grant County,"Grant County,  New Mexico",35017,194.04,72345.97,204.83,136157.0,132109.0,133920.0
New Mexico,Guadalupe County,"Guadalupe County,  New Mexico",35019,194.04,44818.53,204.83,91774.0,89762.0,90993.0
New Mexico,Harding County,"Harding County,  New Mexico",35021,194.04,35733.67,204.83,89195.0,108137.0,109620.0
New Mexico,Hidalgo County,"Hidalgo County,  New Mexico",35023,194.04,42642.79,204.83,89625.0,90818.0,92064.0
New Mexico,Lea County,"Lea County,  New Mexico",35025,194.04,61795.5,204.83,144217.0,156186.0,158328.0
New Mexico,Lincoln County,"Lincoln County,  New Mexico",35027,194.04,88177.16,204.83,222021.0,204763.0,207571.0
New Mexico,Los Alamos County,"Los Alamos County,  New Mexico",35028,194.04,149270.89,204.83,314010.0,319765.0,324149.0
New Mexico,Luna County,"Luna County,  New Mexico",35029,194.04,44655.74,204.83,90807.0,91769.0,93027.0
New Mexico,McKinley County,"McKinley County,  New Mexico",35031,194.04,29127.17,204.83,82210.0,60616.0,61447.0
New Mexico,Mora County,"Mora County,  New Mexico",35033,194.04,45961.18,204.83,111010.0,118592.0,120218.0
New Mexico,Otero County,"Otero County,  New Mexico",35035,194.04,57626.13,204.83,121542.0,125773.0,127497.0
New Mexico,Quay County,"Quay County,  New Mexico",35037,194.04,41609.19,204.83,77589.0,76773.0,77826.0
New Mexico,Rio Arriba County,"Rio Arriba County,  New Mexico",35039,194.04,84913.04,204.83,177101.0,176673.0,179096.0
New Mexico,Roosevelt County,"Roosevelt County,  New Mexico",35041,194.04,64566.56,204.83,122294.0,124822.0,126534.0
New Mexico,San Miguel County,"San Miguel County,  New Mexico",35047,194.04,66035.31,204.83,136694.0,142564.0,144518.0
New Mexico,Sierra County,"Sierra County,  New Mexico",35051,194.04,53849.64,204.83,120252.0,123977.0,125677.0
New Mexico,Socorro County,"Socorro County,  New Mexico",35053,194.04,64185.67,204.83,104455.0,131053.0,132850.0
New Mexico,Taos County,"Taos County,  New Mexico",35055,194.04,117717.55,204.83,254260.0,252918.0,256386.0
New Mexico,Union County,"Union County,  New Mexico",35059,194.04,47647.5,204.83,87368.0,92930.0,94205.0
New Mexico,Bernalillo County,"Bernalillo County,  New Mexico",35001,162.53,100345.45,175.13,221319.0,226649.0,233492.0
New Mexico,Sandoval County,"Sandoval County,  New Mexico",35043,162.53,98859.76,175.13,230240.0,234172.0,241241.0
New Mexico,Torrance County,"Torrance County,  New Mexico",35057,162.53,58130.01,175.13,119580.0,122836.0,126544.0
New Mexico,Valencia County,"Valencia County,  New Mexico",35061,162.53,68887.26,175.13,150272.0,172916.0,178136.0
New Mexico,San Juan County,"San Juan County,  New Mexico",35045,209.24,75455.95,198.07,151583.0,162627.0,165139.0
New Mexico,Santa Fe County,"Santa Fe County,  New Mexico",35049,177.54,156468.01,195.54,322321.0,332527.0,342936.0
New York,Madison County,"Madison County,  New York",36053,164.48,69712.48,175.36,140412.0,151223.0,153517.0
New York,Onondaga County,"Onondaga County,  New York",36067,164.48,72300.78,175.36,156153.0,163824.0,166310.0
New York,Oswego County,"Oswego County,  New York",36075,164.48,52887.27,175.36,116905.0,114817.0,116559.0
New York,Chemung County,"Chemung County,  New York",36015,165.93,48506.57,176.45,118566.0,109252.0,113099.0
New York,Broome County,"Broome County,  New York",36007,171.31,56278.57,177.78,122973.0,129140.0,130243.0
New York,Tioga County,"Tioga County,  New York",36107,171.31,56759.66,177.78,120503.0,131001.0,132119.0
New York,Allegany County,"Allegany County,  New York",36003,176.82,36503.27,186.54,78681.0,82632.0,83603.0
New York,Cattaraugus County,"Cattaraugus County,  New York",36009,176.82,44967.77,186.54,91776.0,101343.0,102534.0
New York,Cayuga County,"Cayuga County,  New York",36011,176.82,62542.69,186.54,146395.0,143200.0,144882.0
New York,Chautauqua County,"Chautauqua County,  New York",36013,176.82,44051.06,186.54,92309.0,102749.0,103956.0
New York,Chenango County,"Chenango County,  New York",36017,176.82,47587.91,186.54,103275.0,106426.0,107677.0
New York,Clinton County,"Clinton County,  New York",36019,176.82,65650.22,186.54,144265.0,164398.0,166330.0
New York,Columbia County,"Columbia County,  New York",36021,176.82,115133.53,186.54,246050.0,252654.0,255623.0
New York,Cortland County,"Cortland County,  New York",36023,176.82,56134.62,186.54,125740.0,133898.0,135472.0
New York,Delaware County,"Delaware County,  New York",36025,176.82,68670.13,186.54,145117.0,150662.0,152433.0
New York,Essex County,"Essex County,  New York",36031,176.82,75248.54,186.54,161726.0,166129.0,168081.0
New York,Franklin County,"Franklin County,  New York",36033,176.82,52715.93,186.54,112325.0,117566.0,118948.0
New York,Fulton County,"Fulton County,  New York",36035,176.82,56134.62,186.54,115732.0,118540.0,119933.0
New York,Genesee County,"Genesee County,  New York",36037,176.82,55513.31,186.54,125208.0,129572.0,131095.0
New York,Greene County,"Greene County,  New York",36039,176.82,92134.7,186.54,186001.0,190681.0,192921.0
New York,Hamilton County,"Hamilton County,  New York",36041,176.82,84313.18,186.54,175567.0,179540.0,181650.0
New York,Jefferson County,"Jefferson County,  New York",36045,176.82,79353.03,186.54,155019.0,162884.0,164798.0
New York,Lewis County,"Lewis County,  New York",36049,176.82,60848.6,186.54,127763.0,130005.0,131532.0
New York,Montgomery County,"Montgomery County,  New York",36057,176.82,52715.93,186.54,107534.0,113997.0,115337.0
New York,Otsego County,"Otsego County,  New York",36077,176.82,74057.12,186.54,153315.0,158342.0,160202.0
New York,St. Lawrence County,"St. Lawrence County,  New York",36089,176.82,45783.05,186.54,104765.0,110104.0,111398.0
New York,Schuyler County,"Schuyler County,  New York",36097,176.82,56290.19,186.54,129147.0,143957.0,145648.0
New York,Seneca County,"Seneca County,  New York",36099,176.82,50333.59,186.54,107960.0,115836.0,117197.0
New York,Steuben County,"Steuben County,  New York",36101,176.82,47158.11,186.54,109237.0,115295.0,116650.0
New York,Sullivan County,"Sullivan County,  New York",36105,176.82,85924.55,186.54,191538.0,187219.0,189420.0
New York,Wyoming County,"Wyoming County,  New York",36121,176.82,52923.2,186.54,119458.0,125354.0,126827.0
New York,Yates County,"Yates County,  New York",36123,176.82,64422.37,186.54,137132.0,147418.0,149150.0
New York,Albany County,"Albany County,  New York",36001,193.51,109107.15,204.15,231455.0,248417.0,254152.0
New York,Rensselaer County,"Rensselaer County,  New York",36083,193.51,94940.69,204.15,193069.0,213322.0,218246.0
New York,Saratoga County,"Saratoga County,  New York",36091,193.51,125929.75,204.15,275724.0,288904.0,295573.0
New York,Schenectady County,"Schenectady County,  New York",36093,193.51,87075.95,204.15,179757.0,194188.0,198671.0
New York,Schoharie County,"Schoharie County,  New York",36095,193.51,77754.4,204.15,148078.0,153067.0,156601.0
New York,Bronx County,"Bronx County,  New York",36005,244.25,198130.01,267.59,454308.0,482161.0,490756.0
New York,Kings County,"Kings County,  New York",36047,244.25,343207.67,267.59,791106.0,819540.0,834149.0
New York,Nassau County,"Nassau County,  New York",36059,244.25,246650.05,267.59,539106.0,579750.0,590085.0
New York,New York County,"New York County,  New York",36061,244.25,466308.72,267.59,1055711.0,1165180.0,1185951.0
New York,Putnam County,"Putnam County,  New York",36079,244.25,185180.1,267.59,369613.0,374555.0,381232.0
New York,Queens County,"Queens County,  New York",36081,244.25,262017.92,267.59,601507.0,640369.0,651784.0
New York,Richmond County,"Richmond County,  New York",36085,244.25,246059.11,267.59,579214.0,605671.0,616467.0
New York,Rockland County,"Rockland County,  New York",36087,244.25,231497.57,267.59,473476.0,484124.0,492753.0
New York,Suffolk County,"Suffolk County,  New York",36103,244.25,205222.75,267.59,426493.0,444572.0,452496.0
New York,Westchester County,"Westchester County,  New York",36119,244.25,276686.9,267.59,584214.0,577685.0,587983.0
New York,Erie County,"Erie County,  New York",36029,170.37,76907.99,192.07,170171.0,178055.0,182263.0
New York,Niagara County,"Niagara County,  New York",36063,170.37,63664.89,192.07,140959.0,146855.0,150326.0
New York,Livingston County,"Livingston County,  New York",36051,149.34,61693.7,162.6,140899.0,151278.0,154148.0
New York,Monroe County,"Monroe County,  New York",36055,149.34,75310.86,162.6,158551.0,167895.0,171080.0
New York,Ontario County,"Ontario County,  New York",36069,149.34,82303.52,162.6,173591.0,177282.0,180645.0
New York,Orleans County,"Orleans County,  New York",36073,149.34,49536.97,162.6,99852.0,106175.0,108189.0
New York,Wayne County,"Wayne County,  New York",36117,149.34,63639.23,162.6,136408.0,133798.0,136336.0
New York,Warren County,"Warren County,  New York",36113,185.95,97948.89,196.95,208454.0,225264.0,228072.0
New York,Washington County,"Washington County,  New York",36115,185.95,75261.57,196.95,155806.0,164129.0,166175.0
