GeoFips,GeoName,2017,2018,2019,2020
42049,"Erie, PA",42175,44740,46259,50536
42051,"Fayette, PA",39993,42126,43522,48007
42053,"Forest, PA",21581,22919,25260,28271
42055,"Franklin, PA",44286,46435,48014,51979
42057,"Fulton, PA",41969,44740,45483,48976
42059,"Greene, PA",41557,43093,44600,49103
42061,"Huntingdon, PA",36270,37957,39381,43555
42063,"Indiana, PA",37481,39749,41155,44472
42065,"Jefferson, PA",41170,44101,45191,48971
42067,"Juniata, PA",43541,44984,45746,50257
42069,"Lackawanna, PA",44935,47013,48388,52580
42071,"Lancaster, PA",50215,52682,54529,58434
42073,"Lawrence, PA",41321,43478,44844,49059
42075,"Lebanon, PA",45934,47772,49099,52743
42077,"Lehigh, PA",50598,52315,54308,58402
42079,"Luzerne, PA",42653,44535,45938,50391
42081,"Lycoming, PA",41359,43070,44688,48721
42083,"McKean, PA",42500,43965,44352,47361
42085,"Mercer, PA",40303,42121,43102,47063
42087,"Mifflin, PA",37646,39351,40186,44242
42089,"Monroe, PA",41112,42708,44150,48409
42091,"Montgomery, PA",75782,79439,82176,86340
42093,"Montour, PA",55029,56876,58284,62658
42095,"Northampton, PA",52013,54861,56607,60179
42097,"Northumberland, PA",39384,41104,42867,47336
42099,"Perry, PA",43132,45096,46662,50095
42101,"Philadelphia, PA",52152,54467,54163,58941
42103,"Pike, PA",46080,48397,50631,53289
42105,"Potter, PA",40403,44241,44771,47910
42107,"Schuylkill, PA",40229,41982,43420,47425
42109,"Snyder, PA",40199,41998,42902,47000
42111,"Somerset, PA",39608,41252,42782,47035
42113,"Sullivan, PA",43934,46008,48102,51266
42115,"Susquehanna, PA",42455,44695,46787,49114
42117,"Tioga, PA",38563,39902,41923,45319
42119,"Union, PA",39226,40256,41982,45235
42121,"Venango, PA",39376,41621,43388,47125
42123,"Warren, PA",40087,41764,43077,46793
42125,"Washington, PA",55650,58264,58216,62473
42127,"Wayne, PA",41834,44004,45429,49172
42129,"Westmoreland, PA",49145,51729,53750,57951
42131,"Wyoming, PA",42155,45540,47177,50959
42133,"York, PA",48119,50069,52015,55761
44001,"Bristol, RI",75471,76358,79976,83127
44003,"Kent, RI",57390,58728,61199,65299
44005,"Newport, RI",66188,68549,72569,76214
44007,"Providence, RI",45612,47139,49258,53844
44009,"Washington, RI",61544,65638,68421,71717
45001,"Abbeville, SC",32458,33475,35065,38033
45003,"Aiken, SC",41228,42510,44503,47118
45005,"Allendale, SC",30870,32254,33110,38991
45007,"Anderson, SC",38491,39926,41306,43459
45009,"Bamberg, SC",31800,33122,34611,37596
45011,"Barnwell, SC",32021,33479,35961,38682
45013,"Beaufort, SC",54143,56461,59377,61298
45015,"Berkeley, SC",39341,40895,41968,44134
45017,"Calhoun, SC",37464,39327,41620,44655
45019,"Charleston, SC",58874,60885,64486,66656
45021,"Cherokee, SC",31391,32282,33738,36567
45023,"Chester, SC",32315,33259,35664,38931
45025,"Chesterfield, SC",29845,31234,32535,34477
45027,"Clarendon, SC",32179,33477,34665,38001
45029,"Colleton, SC",34075,35446,37026,40336
45031,"Darlington, SC",35988,37281,39085,41928
45033,"Dillon, SC",27672,28730,30468,33030
45035,"Dorchester, SC",37298,39053,40840,42662
45037,"Edgefield, SC",35917,35665,37506,41178
45039,"Fairfield, SC",36007,37075,38277,41827
45041,"Florence, SC",39813,41586,43759,46749
45043,"Georgetown, SC",45233,47054,49260,51775
45045,"Greenville, SC",46944,48361,49742,52213
45047,"Greenwood, SC",35711,36498,38031,40786
45049,"Hampton, SC",30997,32353,33833,39185
45051,"Horry, SC",36722,38025,39633,42110
45053,"Jasper, SC",28308,30350,31847,34446
45055,"Kershaw, SC",40104,41317,43196,45782
45057,"Lancaster, SC",47734,50863,50584,52999
45059,"Laurens, SC",34137,34948,35796,38108
45061,"Lee, SC",30205,31482,33349,36638
45063,"Lexington, SC",46137,46715,47789,50188
45065,"McCormick, SC",36122,38947,39949,42422
45067,"Marion, SC",30064,31711,33465,36606
45069,"Marlboro, SC",30338,31809,32379,35748
45071,"Newberry, SC",36724,37278,39210,41910
45073,"Oconee, SC",42470,44204,45471,47511
45075,"Orangeburg, SC",32797,33856,35700,38730
45077,"Pickens, SC",37361,38546,39845,41770
45079,"Richland, SC",43951,45001,46806,49678
45081,"Saluda, SC",34285,34123,35242,37637
45083,"Spartanburg, SC",41722,42669,44151,46543
45085,"Sumter, SC",37389,38697,39812,43003
45087,"Union, SC",31102,32501,34618,37515
45089,"Williamsburg, SC",31144,32238,34626,38528
45091,"York, SC",45584,47270,48729,51772
46003,"Aurora, SD",36185,38650,40817,50586
46005,"Beadle, SD",47669,48196,49575,54493
46007,"Bennett, SD",32357,34870,35761,41856
46009,"Bon Homme, SD",35777,38666,40508,43555
46011,"Brookings, SD",44105,45723,46641,49278
46013,"Brown, SD",51190,54506,55796,62587
46015,"Brule, SD",44723,46740,45527,54352
46017,"Buffalo, SD",23589,22516,20290,26748
46019,"Butte, SD",37733,38305,39261,41250
46021,"Campbell, SD",43892,51225,46477,71645
46023,"Charles Mix, SD",35013,38892,40591,47405
46025,"Clark, SD",42817,46343,45543,70492
46027,"Clay, SD",36340,39107,41042,43533
46029,"Codington, SD",47448,49412,51774,55331
46031,"Corson, SD",27170,26401,26983,31442
46033,"Custer, SD",47639,48601,50722,53169
46035,"Davison, SD",49601,51328,53116,55832
46037,"Day, SD",44355,47677,46160,64064
46039,"Deuel, SD",48708,49128,50426,62036
46041,"Dewey, SD",35983,35774,37947,45889
46043,"Douglas, SD",47472,51585,58104,62134
46045,"Edmunds, SD",47048,55787,53872,67747
46047,"Fall River, SD",44541,45718,47264,51509
46049,"Faulk, SD",44083,52102,54756,67007
46051,"Grant, SD",55569,54518,54847,65019
46053,"Gregory, SD",41678,43087,44000,50244
46055,"Haakon, SD",46233,55317,49797,66588
46057,"Hamlin, SD",42366,43833,43006,51773
46059,"Hand, SD",51494,56496,54692,69452
46061,"Hanson, SD",57578,61066,64561,72728
46063,"Harding, SD",50951,45002,49543,50355
46065,"Hughes, SD",51536,51546,54779,55872
46067,"Hutchinson, SD",46451,50158,55464,59341
46069,"Hyde, SD",53644,48354,47737,64756
46071,"Jackson, SD",25712,27166,26065,30705
46073,"Jerauld, SD",39796,40563,38762,49991
46075,"Jones, SD",50881,51104,56772,59264
46077,"Kingsbury, SD",49916,54927,57411,70268
46079,"Lake, SD",51252,48748,51379,57367
46081,"Lawrence, SD",48933,51448,54028,55779
46083,"Lincoln, SD",66957,69095,72019,74493
46085,"Lyman, SD",37534,40793,40660,46934
46087,"McCook, SD",46424,48670,54193,60576
46089,"McPherson, SD",39214,43890,42136,60086
46091,"Marshall, SD",41216,46592,48363,65540
46093,"Meade, SD",42007,43728,44980,49875
46095,"Mellette, SD",29631,30341,28996,33840
46097,"Miner, SD",41739,46460,49665,65604
46099,"Minnehaha, SD",55835,58244,62084,64846
46101,"Moody, SD",46166,50141,50945,60754
46102,"Oglala Lakota, SD*",24368,25301,25631,29721
46103,"Pennington, SD",50176,51870,53913,56496
46105,"Perkins, SD",43736,39720,39976,48591
46107,"Potter, SD",65292,67134,76433,87915
46109,"Roberts, SD",34818,37798,37023,46059
46111,"Sanborn, SD",40780,46747,51917,61709
46115,"Spink, SD",52805,55043,54447,71321
46117,"Stanley, SD",63997,57943,60316,60870
46119,"Sully, SD",70511,73202,77485,100301
46121,"Todd, SD",23769,24957,25643,28440
46123,"Tripp, SD",45581,49622,49545,56765
46125,"Turner, SD",56454,51734,63313,69250
46127,"Union, SD",103666,115194,119482,123000
46129,"Walworth, SD",45865,46274,46799,54033
46135,"Yankton, SD",47092,49826,51910,55638
46137,"Ziebach, SD",18694,19606,19084,26103
47001,"Anderson, TN",40108,41893,43407,46225
47003,"Bedford, TN",36504,37672,39615,41795
47005,"Benton, TN",32799,33306,34016,36438
47007,"Bledsoe, TN",24899,25985,27368,29572
47009,"Blount, TN",41783,44203,45831,48601
47011,"Bradley, TN",37810,39210,40232,42546
47013,"Campbell, TN",32158,33392,34786,37229
47015,"Cannon, TN",34651,35134,37077,39178
47017,"Carroll, TN",34717,35270,37737,38461
47019,"Carter, TN",32652,33568,34405,36431
47021,"Cheatham, TN",42414,44359,46759,48180
47023,"Chester, TN",32193,33333,34545,38107
47025,"Claiborne, TN",33664,35044,36101,38347
47027,"Clay, TN",29904,31187,31783,34456
47029,"Cocke, TN",31051,32009,33399,36279
47031,"Coffee, TN",37287,38653,40850,42990
47033,"Crockett, TN",35525,37655,41632,42410
47035,"Cumberland, TN",36107,36788,38091,40087
47037,"Davidson, TN",62718,68709,72602,71659
47039,"Decatur, TN",39453,41223,42266,44401
47041,"DeKalb, TN",38288,40084,40279,42229
47043,"Dickson, TN",39203,40690,42900,44476
47045,"Dyer, TN",38225,39632,41977,44761
47047,"Fayette, TN",53969,54901,57066,59214
47049,"Fentress, TN",31171,32626,34497,36398
47051,"Franklin, TN",37491,38861,40520,42890
47053,"Gibson, TN",36105,37329,39528,41846
47055,"Giles, TN",37346,37826,38704,41074
47057,"Grainger, TN",32159,33784,34803,37480
47059,"Greene, TN",35104,36049,37027,39310
47061,"Grundy, TN",31120,32199,33228,36129
47063,"Hamblen, TN",35542,36902,38247,40627
47065,"Hamilton, TN",49786,51815,53075,55911
47067,"Hancock, TN",25535,26585,28122,31243
47069,"Hardeman, TN",28064,28861,30752,33036
47071,"Hardin, TN",37012,39115,40449,43171
47073,"Hawkins, TN",32680,34219,35014,37460
47075,"Haywood, TN",31364,32461,35375,37669
47077,"Henderson, TN",34250,35513,37241,39940
47079,"Henry, TN",39879,40499,42222,44075
47081,"Hickman, TN",31630,32957,34738,36316
47083,"Houston, TN",31036,31883,33950,36777
47085,"Humphreys, TN",37688,37768,39622,41569
47087,"Jackson, TN",29075,30794,32114,34645
47089,"Jefferson, TN",34959,36866,37933,40493
47091,"Johnson, TN",31280,31966,33474,35745
47093,"Knox, TN",47876,50433,52422,54642
47095,"Lake, TN",21275,20965,24660,25921
47097,"Lauderdale, TN",28263,29597,32428,35267
47099,"Lawrence, TN",33534,34072,35698,37918
47101,"Lewis, TN",32788,34352,36353,38830
47103,"Lincoln, TN",38795,39908,42372,45271
47105,"Loudon, TN",47255,49063,51615,53519
47107,"McMinn, TN",34702,36153,37429,39986
47109,"McNairy, TN",31047,32423,33512,35687
47111,"Macon, TN",31980,32693,33428,35472
47113,"Madison, TN",41158,42109,43702,46574
47115,"Marion, TN",38006,38905,39769,42471
47117,"Marshall, TN",36601,37841,39833,42427
47119,"Maury, TN",41211,42735,44739,47100
47121,"Meigs, TN",33086,33424,34845,37539
47123,"Monroe, TN",32746,34086,35367,37822
47125,"Montgomery, TN",41306,42296,43499,45871
47127,"Moore, TN",38550,39943,42431,44085
47129,"Morgan, TN",28537,29771,31405,33373
47131,"Obion, TN",38279,40075,42277,45152
47133,"Overton, TN",32704,34194,34877,37105
47135,"Perry, TN",32577,34223,35430,37130
47137,"Pickett, TN",38146,39291,39620,40804
47139,"Polk, TN",32637,33383,34807,36639
47141,"Putnam, TN",38234,39472,40731,42722
47143,"Rhea, TN",33170,34323,35370,38408
47145,"Roane, TN",39590,40960,42389,44706
47147,"Robertson, TN",40728,42230,44732,46746
47149,"Rutherford, TN",40179,41782,43095,45374
47151,"Scott, TN",28544,30328,30963,33425
47153,"Sequatchie, TN",36636,37958,39241,42009
47155,"Sevier, TN",38679,40421,42321,44209
47157,"Shelby, TN",47256,49022,50468,53855
47159,"Smith, TN",36143,38691,40995,42452
47161,"Stewart, TN",39671,40457,41972,44108
47163,"Sullivan, TN",40797,42652,43657,45789
47165,"Sumner, TN",47318,49180,50947,52403
47167,"Tipton, TN",37792,39082,40778,43147
47169,"Trousdale, TN",28781,30371,31367,32960
47171,"Unicoi, TN",34345,35914,37152,39357
47173,"Union, TN",30941,32354,33203,35370
47175,"Van Buren, TN",29322,30522,32380,34084
47177,"Warren, TN",33413,34230,35394,37857
47179,"Washington, TN",41668,43345,45216,47940
47181,"Wayne, TN",26366,27894,29251,32631
47183,"Weakley, TN",34910,36067,38611,41159
47185,"White, TN",31744,32655,34442,36062
47187,"Williamson, TN",92963,94251,95520,94748
47189,"Wilson, TN",47818,50027,51689,53628
48001,"Anderson, TX",33282,34537,36332,38807
48003,"Andrews, TX",45773,51303,52626,50248
48005,"Angelina, TX",37830,39191,40074,42536
48007,"Aransas, TX",46343,51761,53776,54374
48009,"Archer, TX",48012,49747,52661,55290
48011,"Armstrong, TX",46012,52242,54733,60233
48013,"Atascosa, TX",36772,38275,39511,41599
48015,"Austin, TX",49085,50078,54075,55686
48017,"Bailey, TX",43136,42425,44519,49737
48019,"Bandera, TX",43424,45407,47434,48461
48021,"Bastrop, TX",36257,37728,39953,42177
48023,"Baylor, TX",42687,44551,47327,53984
48025,"Bee, TX",27796,29029,30533,31834
48027,"Bell, TX",42768,43153,44088,46594
48029,"Bexar, TX",44692,47148,46569,48569
48031,"Blanco, TX",52417,54671,56996,58805
48033,"Borden, TX",48960,70068,72732,66783
48035,"Bosque, TX",39410,41643,42939,45635
48037,"Bowie, TX",39353,40037,41325,44151
48039,"Brazoria, TX",46833,47606,50207,51812
48041,"Brazos, TX",37929,40673,41414,43430
48043,"Brewster, TX",43804,47655,49708,52483
48045,"Briscoe, TX",40283,42860,45326,45758
48047,"Brooks, TX",33166,34943,36599,41529
48049,"Brown, TX",37543,39471,40449,42771
48051,"Burleson, TX",42691,46046,47155,49975
48053,"Burnet, TX",46344,49472,51949,53751
48055,"Caldwell, TX",33069,33879,36243,38734
48057,"Calhoun, TX",38410,44695,53562,52180
48059,"Callahan, TX",37861,40619,43250,45798
48061,"Cameron, TX",27871,28978,30187,33690
48063,"Camp, TX",37494,37959,37569,40272
48065,"Carson, TX",43587,43792,49781,48021
48067,"Cass, TX",35427,36686,38115,41275
48069,"Castro, TX",64102,59156,66391,71612
48071,"Chambers, TX",53412,55941,57321,59687
48073,"Cherokee, TX",33846,34955,35533,38190
48075,"Childress, TX",29190,29745,31161,34028
48077,"Clay, TX",40837,43189,45128,48038
48079,"Cochran, TX",38046,37200,39837,44903
48081,"Coke, TX",39503,42101,42732,45856
48083,"Coleman, TX",39609,41128,43843,47128
48085,"Collin, TX",65145,67589,69451,71246
48087,"Collingsworth, TX",37417,37712,42198,44903
48089,"Colorado, TX",45749,46250,48393,51732
48091,"Comal, TX",58723,61015,61124,62994
48093,"Comanche, TX",38929,40867,43454,47959
48095,"Concho, TX",31946,34054,36149,41219
48097,"Cooke, TX",51376,52068,52968,54759
48099,"Coryell, TX",33922,35033,35551,38222
48101,"Cottle, TX",59886,64041,60462,68268
48103,"Crane, TX",43329,49725,53114,49749
48105,"Crockett, TX",39517,43427,45530,46364
48107,"Crosby, TX",33182,34922,39390,41146
48109,"Culberson, TX",46466,55204,60264,69350
48111,"Dallam, TX",65073,57869,62851,65132
48113,"Dallas, TX",56757,60971,63591,65401
48115,"Dawson, TX",36956,41559,40148,42595
48117,"Deaf Smith, TX",51337,47907,51218,54950
48119,"Delta, TX",39087,38536,40320,43628
48121,"Denton, TX",55336,58825,60535,63283
48123,"DeWitt, TX",55332,63031,63242,60890
48125,"Dickens, TX",31223,32798,34922,38730
48127,"Dimmit, TX",34916,38089,41979,44874
48129,"Donley, TX",42082,45390,43788,45336
48131,"Duval, TX",34948,37548,38598,42410
48133,"Eastland, TX",61940,78863,66664,65416
48135,"Ector, TX",43449,49458,52079,49887
48137,"Edwards, TX",37191,42213,47478,55329
48139,"Ellis, TX",43730,45468,46874,49333
48141,"El Paso, TX",34796,36427,38771,41818
48143,"Erath, TX",37687,39653,41866,43900
48145,"Falls, TX",33437,35067,35960,39865
48147,"Fannin, TX",37457,38549,40251,42562
48149,"Fayette, TX",52561,54369,56358,57962
48151,"Fisher, TX",39510,48993,45922,49100
48153,"Floyd, TX",39391,38779,43301,42627
48155,"Foard, TX",41779,46718,45431,52630
48157,"Fort Bend, TX",57199,59392,61061,61791
48159,"Franklin, TX",38892,40359,41822,44725
48161,"Freestone, TX",35955,37768,38737,40407
48163,"Frio, TX",29221,29861,31185,33407
48165,"Gaines, TX",40023,41360,45941,47826
48167,"Galveston, TX",50934,53461,56611,57941
48169,"Garza, TX",28742,31554,31048,31223
48171,"Gillespie, TX",60871,63954,66866,68885
48173,"Glasscock, TX",90720,96395,94077,87334
48175,"Goliad, TX",42519,45387,47874,49513
48177,"Gonzales, TX",43059,46717,46057,47272
48179,"Gray, TX",41742,42474,44064,45091
48181,"Grayson, TX",41334,43052,44585,47045
48183,"Gregg, TX",43894,46078,47466,49152
48185,"Grimes, TX",35197,36328,37467,39033
48187,"Guadalupe, TX",44984,45958,47417,49405
48189,"Hale, TX",32080,33409,36389,38674
48191,"Hall, TX",32957,31295,34290,35416
48193,"Hamilton, TX",59667,60461,63867,65685
48195,"Hansford, TX",62983,58469,66689,66588
48197,"Hardeman, TX",38608,42562,42503,45863
48199,"Hardin, TX",44605,46591,47363,49159
48201,"Harris, TX",54841,58685,59207,60183
48203,"Harrison, TX",40644,41973,44022,45396
48205,"Hartley, TX",75103,64298,73797,76005
48207,"Haskell, TX",34955,37965,44998,46070
48209,"Hays, TX",42919,44699,47854,50212
48211,"Hemphill, TX",58619,58277,61126,61340
48213,"Henderson, TX",39138,39243,41161,43356
48215,"Hidalgo, TX",26009,27007,28091,31153
48217,"Hill, TX",38445,40651,42317,44776
48219,"Hockley, TX",40618,41203,43215,46051
48221,"Hood, TX",50635,51040,52977,55132
48223,"Hopkins, TX",38502,40412,42690,45219
48225,"Houston, TX",37223,39000,41048,44693
48227,"Howard, TX",38133,44419,44014,45105
48229,"Hudspeth, TX",33171,22353,23296,26835
48231,"Hunt, TX",37552,38729,40177,42819
48233,"Hutchinson, TX",39934,42101,44195,46860
48235,"Irion, TX",68504,73627,71669,72353
48237,"Jack, TX",40309,44529,40066,41038
48239,"Jackson, TX",41132,42617,48020,47642
48241,"Jasper, TX",39263,40129,41290,43486
48243,"Jeff Davis, TX",41034,43170,43850,48623
48245,"Jefferson, TX",42380,43391,44230,46547
48247,"Jim Hogg, TX",30285,32130,33639,36847
48249,"Jim Wells, TX",39655,40445,42450,46483
48251,"Johnson, TX",41367,43299,44836,47654
48253,"Jones, TX",29224,31212,33482,35520
48255,"Karnes, TX",50453,60754,64024,61330
48257,"Kaufman, TX",42490,43674,44220,47580
48259,"Kendall, TX",84248,82514,83573,84853
48261,"Kenedy, TX",40186,37210,42966,46296
48263,"Kent, TX",50945,57203,48894,51139
48265,"Kerr, TX",50313,52045,54523,56093
48267,"Kimble, TX",42467,44065,44909,48071
48269,"King, TX",72059,86436,82307,81541
48271,"Kinney, TX",29770,31385,32336,35119
48273,"Kleberg, TX",38307,39669,41456,43560
48275,"Knox, TX",37428,39491,39629,42857
48277,"Lamar, TX",40925,41325,43579,46538
48279,"Lamb, TX",40598,41120,46446,50667
48281,"Lampasas, TX",49401,50864,51862,54153
48283,"La Salle, TX",35617,40823,40404,41114
48285,"Lavaca, TX",50113,53815,56589,57399
48287,"Lee, TX",46559,48145,54966,53791
48289,"Leon, TX",39051,40510,41033,42878
48291,"Liberty, TX",37079,37886,38540,40904
48293,"Limestone, TX",34673,37180,38406,41072
48295,"Lipscomb, TX",64579,72573,87161,83655
48297,"Live Oak, TX",34232,37159,37285,38734
48299,"Llano, TX",47879,49385,50966,52538
48301,"Loving, TX",60203,56631,55200,49072
48303,"Lubbock, TX",41277,43393,44802,46502
48305,"Lynn, TX",39232,40544,44792,40351
48307,"McCulloch, TX",37449,39967,39008,41306
48309,"McLennan, TX",40205,41743,42699,45772
48311,"McMullen, TX",72739,74644,74583,73356
48313,"Madison, TX",30774,31627,32099,35865
48315,"Marion, TX",37053,39088,41209,42536
48317,"Martin, TX",54928,68227,67054,64602
48319,"Mason, TX",44108,47455,48083,49261
48321,"Matagorda, TX",41520,43116,46469,48150
48323,"Maverick, TX",28921,30707,32061,35133
48325,"Medina, TX",39221,40848,42578,44456
48327,"Menard, TX",33661,37780,38678,41220
48329,"Midland, TX",113124,132698,138141,126631
48331,"Milam, TX",36137,36326,37505,40552
48333,"Mills, TX",37472,39349,40522,45663
48335,"Mitchell, TX",32188,35065,35671,37113
48337,"Montague, TX",39970,41802,42644,44790
48339,"Montgomery, TX",62799,63293,64853,65516
48341,"Moore, TX",42670,43547,47887,51476
48343,"Morris, TX",41266,41109,40229,43036
48345,"Motley, TX",28537,30207,32567,39505
48347,"Nacogdoches, TX",36875,38324,39299,41188
48349,"Navarro, TX",37329,38923,40543,42869
48351,"Newton, TX",31999,33437,34666,36839
48353,"Nolan, TX",41151,43776,45578,48017
48355,"Nueces, TX",42805,43348,46242,47999
48357,"Ochiltree, TX",56145,58125,60484,59892
48359,"Oldham, TX",53969,52390,52997,56033
48361,"Orange, TX",43435,45164,46227,48173
48363,"Palo Pinto, TX",38835,40748,42930,45095
48365,"Panola, TX",41881,46432,47042,47191
48367,"Parker, TX",53019,55469,57254,59929
48369,"Parmer, TX",47937,45366,51698,57137
48371,"Pecos, TX",34647,38577,39992,40391
48373,"Polk, TX",39298,40103,41167,42830
48375,"Potter, TX",42317,44774,47610,49498
48377,"Presidio, TX",40801,46080,47865,53222
48379,"Rains, TX",34430,34847,35751,38200
48381,"Randall, TX",47621,48721,50022,52391
48383,"Reagan, TX",43943,54985,53769,54091
48385,"Real, TX",34154,35491,36931,40667
48387,"Red River, TX",40331,41295,44051,47762
48389,"Reeves, TX",35459,43840,46793,44232
48391,"Refugio, TX",42020,45164,47638,48266
48393,"Roberts, TX",45951,48850,50747,52804
48395,"Robertson, TX",40423,42135,43768,45866
48397,"Rockwall, TX",60420,61738,62986,64943
48399,"Runnels, TX",38161,39784,42472,44352
48401,"Rusk, TX",35553,37239,38359,39551
48403,"Sabine, TX",34143,35420,37061,40477
48405,"San Augustine, TX",36824,39822,43305,43642
48407,"San Jacinto, TX",34387,35643,37847,39298
48409,"San Patricio, TX",42555,45084,46849,48391
48411,"San Saba, TX",38060,41289,41757,40340
48413,"Schleicher, TX",36195,41128,42520,46015
48415,"Scurry, TX",41090,43274,45708,47272
48417,"Shackelford, TX",107181,111749,90579,86294
48419,"Shelby, TX",40025,42506,41739,44038
48421,"Sherman, TX",94386,80122,93968,91855
48423,"Smith, TX",53070,56084,55986,57076
48425,"Somervell, TX",45931,45735,47630,50164
48427,"Starr, TX",25563,26980,27922,32146
48429,"Stephens, TX",35807,42602,44653,45759
48431,"Sterling, TX",59622,64156,62966,63329
48433,"Stonewall, TX",58661,60547,57909,59419
48435,"Sutton, TX",59397,64449,62893,56622
48437,"Swisher, TX",52268,51211,54587,53734
48439,"Tarrant, TX",50006,52213,53375,55615
48441,"Taylor, TX",43536,46240,48691,52429
48443,"Terrell, TX",45633,47154,50578,61631
48445,"Terry, TX",34789,35316,38016,41634
48447,"Throckmorton, TX",34499,38958,42233,44582
48449,"Titus, TX",34322,36267,37964,41207
48451,"Tom Green, TX",44344,48373,51613,52947
48453,"Travis, TX",65269,70141,71633,74032
48455,"Trinity, TX",34307,35801,37399,39206
48457,"Tyler, TX",30995,32061,33629,36694
48459,"Upshur, TX",35151,37300,38084,39674
48461,"Upton, TX",43254,45581,47785,50428
48463,"Uvalde, TX",39134,40222,42217,45255
48465,"Val Verde, TX",34869,36051,38543,41079
48467,"Van Zandt, TX",37563,38799,40099,42656
48469,"Victoria, TX",45039,47834,52632,53881
48471,"Walker, TX",27309,29144,31115,32334
48473,"Waller, TX",39399,41621,42974,44779
48475,"Ward, TX",41395,50352,54632,48109
48477,"Washington, TX",50876,55236,57635,58426
48479,"Webb, TX",30700,31907,33305,35626
48481,"Wharton, TX",41991,43674,46427,48384
48483,"Wheeler, TX",41610,44291,44936,48691
48485,"Wichita, TX",41239,42837,44206,46322
48487,"Wilbarger, TX",42190,45843,50096,49537
48489,"Willacy, TX",25471,27109,28083,31710
48491,"Williamson, TX",49742,52030,53713,56693
48493,"Wilson, TX",43702,46283,48249,49745
48495,"Winkler, TX",48449,61309,65720,62259
48497,"Wise, TX",42572,44136,45745,48435
48499,"Wood, TX",37920,39038,40596,42978
48501,"Yoakum, TX",42916,43435,44486,44395
48503,"Young, TX",48576,51210,51824,53227
48505,"Zapata, TX",27171,28727,29004,28981
48507,"Zavala, TX",27246,29021,30947,33303
49001,"Beaver, UT",32350,35149,39246,41667
49003,"Box Elder, UT",35499,37853,40330,44131
49005,"Cache, UT",37269,39707,42075,44947
49007,"Carbon, UT",35672,38356,40207,42459
49009,"Daggett, UT",41995,42613,47457,48761
49011,"Davis, UT",43885,46123,48778,51852
49013,"Duchesne, UT",36016,36025,38574,40780
49015,"Emery, UT",30907,33387,34753,38057
49017,"Garfield, UT",36978,37368,39502,44411
49019,"Grand, UT",51226,55584,58620,60928
49021,"Iron, UT",30228,32163,34048,36412
49023,"Juab, UT",33460,37396,38699,42531
49025,"Kane, UT",38916,40315,41604,45074
49027,"Millard, UT",33508,35320,37507,41843
49029,"Morgan, UT",49381,53152,56156,58631
49031,"Piute, UT",42984,43381,45577,48595
49033,"Rich, UT",35165,36973,39387,42762
49035,"Salt Lake, UT",49323,52130,55481,59077
49037,"San Juan, UT",25411,26283,28142,30198
49039,"Sanpete, UT",27313,29053,29974,32927
49041,"Sevier, UT",32139,34836,36419,39383
49043,"Summit, UT",124876,144148,152310,156537
49045,"Tooele, UT",34825,36832,37978,41301
49047,"Uintah, UT",30117,31244,31965,32945
49049,"Utah, UT",38634,40961,43611,46465
49051,"Wasatch, UT",50915,56575,59263,61653
49053,"Washington, UT",37213,39964,41869,43782
49055,"Wayne, UT",36938,39667,41350,46145
49057,"Weber, UT",39320,41132,43477,46675
50001,"Addison, VT",49472,50772,52605,55981
50003,"Bennington, VT",51275,53174,55291,59131
50005,"Caledonia, VT",40016,41136,43778,48094
50007,"Chittenden, VT",58184,59820,61569,64605
50009,"Essex, VT",36110,37634,40355,44173
50011,"Franklin, VT",45518,46493,48688,52181
50013,"Grand Isle, VT",58137,58689,60524,64231
50015,"Lamoille, VT",50939,53113,55022,59635
50017,"Orange, VT",45493,47509,49449,53146
50019,"Orleans, VT",42226,43816,45535,49998
50021,"Rutland, VT",49598,51465,53373,57283
50023,"Washington, VT",57367,59271,60228,64997
50025,"Windham, VT",48995,50364,52380,56610
50027,"Windsor, VT",55238,57640,59713,63786
51001,"Accomack, VA",44897,46445,49695,53762
51007,"Amelia, VA",42007,42496,43865,46780
51009,"Amherst, VA",35318,36613,37560,40293
51011,"Appomattox, VA",36882,38149,39084,41750
51013,"Arlington, VA",90390,95012,98116,100823
51017,"Bath, VA",60854,61741,65682,70050
51019,"Bedford, VA*",44551,46031,46857,49457
51021,"Bland, VA",35143,36258,36933,39609
51023,"Botetourt, VA",48205,49935,51018,53767
51025,"Brunswick, VA",31211,31633,33056,36499
51027,"Buchanan, VA",33279,34726,36758,38969
51029,"Buckingham, VA",28664,29430,30438,33425
51033,"Caroline, VA",41386,42078,43694,46682
51036,"Charles City, VA",44724,45639,47753,51498
51037,"Charlotte, VA",33985,34668,35669,38547
51041,"Chesterfield, VA",52162,53458,55063,58069
51043,"Clarke, VA",63105,64325,66713,69117
51045,"Craig, VA",36865,38154,38810,41988
51047,"Culpeper, VA",44732,46323,47386,50509
51049,"Cumberland, VA",36361,36748,38161,41225
51051,"Dickenson, VA",30184,31639,33524,37046
51057,"Essex, VA",40411,41299,42746,46657
51061,"Fauquier, VA",68044,69905,71927,74801
51063,"Floyd, VA",36530,38387,39255,42304
51065,"Fluvanna, VA",43217,44742,45666,48440
51067,"Franklin, VA",39384,40512,41866,44821
51071,"Giles, VA",37834,39273,40450,43561
51073,"Gloucester, VA",48133,48634,50250,53341
51075,"Goochland, VA",96909,99291,104052,105619
51077,"Grayson, VA",30129,31234,32061,35093
